Id,Sales
429,7894.2744
430,7235.955
431,7806.3955
432,7643.434
433,7653.307
434,12377.231
435,7235.955
436,7399.418
437,8893.17
438,7235.955
439,7235.955
440,7399.418
441,8199.168
442,7269.6406
443,7399.418
444,7235.955
445,7653.307
446,7235.955
447,7399.418
448,7653.307
449,7653.307
450,8893.17
451,7653.307
452,8137.728
453,7235.955
454,7894.2744
455,9413.553
456,7773.187
457,7883.1074
458,7562.111
459,7399.418
460,7399.418
461,7643.434
462,7883.1074
463,8343.819
464,7235.955
465,8321.709
466,7245.828
467,7235.955
468,7387.113
469,7653.307
470,7245.828
471,7654.601
472,7245.828
473,7399.418
474,7654.601
475,7399.418
476,7883.1074
477,7235.955
478,7399.418
479,7579.0396
480,7883.1074
481,7245.828
482,7883.1074
483,7235.955
484,7883.1074
485,7883.1074
486,7235.955
487,7399.418
488,7643.434
489,7245.828
490,7235.955
491,7399.418
492,7653.307
493,7653.307
494,7883.1074
495,7399.418
496,7399.418
497,7901.8574
498,7245.828
499,8171.076
500,7654.601
501,7883.1074
502,7235.955
503,8029.8706
504,7399.418
505,7399.418
506,6905.451
507,8606.792
508,7399.418
509,7654.601
510,7235.955
511,7883.1074
512,7654.601
513,7883.1074
514,8199.047
515,7399.418
516,7883.1074
517,8092.893
518,7235.955
519,7399.418
520,8333.422
521,7235.955
522,7235.955
523,8092.3174
524,7235.955
525,7235.955
526,8029.8706
527,7399.418
528,7399.418
529,7235.955
530,7883.1074
531,7653.307
532,8137.728
533,7399.418
534,8307.025
535,7235.955
536,7399.418
537,7235.955
538,8536.528
539,7245.828
540,8029.8706
541,7399.418
542,7235.955
543,7245.828
544,8307.025
545,7245.828
546,7245.828
547,7883.1074
548,7235.955
549,8092.893
550,7245.828
551,9652.197
552,7399.418
553,7235.955
554,7953.441
555,7654.601
556,7399.418
557,8333.422
558,7399.418
559,8137.728
560,7399.418
561,7883.1074
562,7883.1074
563,7643.434
564,7245.828
565,7883.1074
566,8104.606
567,7883.1074
568,10829.571
569,8099.6343
570,7399.418
571,8340.373
572,7883.1074
573,7399.418
574,7653.307
575,7883.1074
576,7883.1074
577,7235.955
578,7399.418
579,7235.955
580,7235.955
581,7245.828
582,7654.601
583,7235.955
584,7399.418
585,8963.552
586,7883.1074
587,7883.1074
588,8199.047
589,7399.418
590,7883.1074
591,6836.0796
592,8321.709
593,7883.1074
594,7883.1074
595,7883.1074
596,7235.955
597,8893.17
598,7653.307
599,7894.2744
600,8029.8706
601,7894.2744
602,7399.418
603,7235.955
604,7399.418
605,7387.113
606,7399.418
607,7235.955
608,7399.418
609,7883.1074
610,7883.1074
611,7653.307
612,8092.893
613,7643.434
614,7235.955
615,7883.1074
616,7235.955
617,7883.1074
618,7643.434
619,7387.35
620,7399.418
621,7235.955
622,7399.418
623,8027.5396
624,7467.957
625,7653.307
626,7653.307
627,7883.1074
628,7806.463
629,7654.601
630,7269.6406
631,7894.2744
632,7235.955
633,7894.2744
634,7399.418
635,7562.111
636,7883.1074
637,7653.307
638,7387.113
639,7883.1074
640,8137.728
641,7654.601
642,7245.828
643,7399.418
644,7235.955
645,7883.1074
646,7654.601
647,7894.2744
648,7235.955
649,7245.828
650,7399.418
651,8748.247
652,7562.111
653,7883.1074
654,7235.955
655,7399.418
656,7235.955
657,7653.307
658,7235.955
659,7643.434
660,7245.828
661,7235.955
662,7653.307
663,7883.1074
664,7399.418
665,7399.418
666,7883.1074
667,7235.955
668,7883.1074
669,7245.828
670,7883.1074
671,7399.418
672,7883.1074
673,7399.418
674,7643.434
675,7245.828
676,7883.1074
677,6355.965
678,7883.1074
679,8199.168
680,7437.7124
681,7643.434
682,7883.1074
683,7654.601
684,7883.1074
685,8092.893
686,7245.828
687,7245.828
688,7813.718
689,8171.076
690,8057.8413
691,7883.1074
692,8893.17
693,7399.418
694,7245.828
695,7883.1074
696,7567.3667
697,7883.1074
698,7399.418
699,8137.728
700,8165.6987
701,9413.553
702,7235.955
703,7399.418
704,7883.1074
705,7883.1074
706,7911.3037
707,7399.418
708,7399.418
709,8165.6987
710,7653.307
711,7235.955
712,7235.955
713,7643.434
714,7245.828
715,7235.955
716,7399.418
717,7654.601
718,7399.418
719,7883.1074
720,8137.728
721,7399.418
722,8104.606
723,7399.418
724,7883.1074
725,7654.601
726,7235.955
727,7643.434
728,7654.601
729,7235.955
730,7399.418
731,7883.1074
732,7654.601
733,7883.1074
734,7235.955
735,7235.955
736,8041.282
737,7653.307
738,7399.418
739,7883.1074
740,7387.113
741,7399.418
742,7235.955
743,7245.828
744,7883.1074
745,7911.3037
746,7805.382
747,8893.17
748,7654.601
749,7399.418
750,7399.418
751,7235.955
752,7773.187
753,8428.004
754,7399.418
755,7653.307
756,7235.955
757,7653.307
758,8171.076
759,7235.955
760,7399.418
761,7235.955
762,7360.193
763,7235.955
764,7654.601
765,7643.434
766,7235.955
767,7399.418
768,7235.955
769,7399.418
770,8029.8706
771,7399.418
772,7653.307
773,7883.1074
774,8214.878
775,8043.1855
776,7399.418
777,7399.418
778,7399.418
779,7235.955
780,9834.173
781,7399.418
782,7399.418
783,7399.418
784,8137.728
785,7894.2744
786,7883.1074
787,7654.601
788,7235.955
789,8748.247
790,8400.033
791,7654.601
792,7399.418
793,8517.891
794,7758.6396
795,8231.514
796,7245.828
797,7235.955
798,7235.955
799,7873.8867
800,7988.44
801,7235.955
802,7399.418
803,7387.113
804,7399.418
805,8199.168
806,7399.418
807,7759.9336
808,7399.418
809,7399.418
810,7988.44
811,8231.514
812,7748.7666
813,7399.418
814,7988.44
815,7720.4165
816,7988.44
817,8536.528
818,7235.955
819,7748.7666
820,7988.44
821,7399.418
822,8819.473
823,7235.955
824,7399.418
825,7399.418
826,7938.1606
827,7235.955
828,7399.418
829,8104.606
830,7235.955
831,7399.418
832,8029.8706
833,8029.8706
834,7988.44
835,7245.828
836,7758.6396
837,7988.44
838,7567.3667
839,7235.955
840,7399.418
841,10778.536
842,8152.3374
843,7235.955
844,8285.768
845,7235.955
846,7399.418
847,7467.957
848,7481.692
849,7399.418
850,7235.955
851,7235.955
852,7235.955
853,8533.329
854,8522.162
855,8533.329
856,7443.9585
857,7580.299
858,8137.8843
859,7883.1074
860,7579.005
861,7883.1074
862,7569.132
863,7399.418
864,7399.418
865,7268.025
866,7184.9395
867,7399.418
868,7883.1074
869,7399.418
870,7184.9395
871,7399.418
872,7184.9395
873,7579.005
874,7399.418
875,8008.211
876,8298.645
877,7883.1074
878,8129.347
879,7883.1074
880,7184.9395
881,7894.2744
882,7399.418
883,7399.418
884,7580.299
885,7879.083
886,8026.224
887,7399.418
888,8139.572
889,7194.8125
890,7579.005
891,7184.9395
892,8341.612
893,7580.299
894,7883.1074
895,7579.005
896,7399.418
897,7399.418
898,7883.1074
899,7399.418
900,7399.418
901,7813.718
902,7569.132
903,7399.418
904,8321.709
905,7194.8125
906,9253.069
907,8603.609
908,7399.418
909,7883.1074
910,8126.1714
911,7184.9395
912,7894.2744
913,8088.094
914,7883.1074
915,7883.1074
916,7399.418
917,7569.132
918,7579.005
919,7184.9395
920,8126.1714
921,7569.132
922,7883.1074
923,7184.9395
924,7235.955
925,8162.3965
926,7235.955
927,7921.256
928,8092.893
929,7883.1074
930,8333.422
931,7399.418
932,7653.307
933,7399.418
934,8302.091
935,7399.418
936,7643.434
937,7883.1074
938,7883.1074
939,7883.1074
940,7399.418
941,7654.601
942,7883.1074
943,7399.418
944,7643.434
945,7883.1074
946,7883.1074
947,7235.955
948,7883.1074
949,7654.601
950,7235.955
951,7235.955
952,7399.418
953,7235.955
954,7235.955
955,7654.601
956,7399.418
957,7245.828
958,7399.418
959,7235.955
960,7235.955
961,7399.418
962,7399.418
963,7654.601
964,7643.434
965,7883.1074
966,7852.751
967,7433.1035
968,7883.1074
969,7235.955
970,7883.1074
971,7654.601
972,8104.606
973,7883.1074
974,7235.955
975,7883.1074
976,7399.418
977,7653.307
978,7883.1074
979,7883.1074
980,7399.418
981,7235.955
982,7235.955
983,8565.063
984,7653.307
985,7235.955
986,7235.955
987,7643.434
988,8129.347
989,7245.828
990,7653.307
991,7653.307
992,7894.2744
993,7653.307
994,7245.828
995,7399.418
996,7653.307
997,7883.1074
998,7147.7627
999,7883.1074
1000,7235.955
1001,7653.307
1002,7235.955
1003,7235.955
1004,7399.418
1005,7654.601
1006,8321.709
1007,10613.389
1008,7653.307
1009,7399.418
1010,7654.601
1011,8092.893
1012,7883.1074
1013,7245.828
1014,7562.111
1015,7653.307
1016,7399.418
1017,7235.955
1018,7883.1074
1019,7399.418
1020,7245.828
1021,7795.3687
1022,8077.2397
1023,7643.434
1024,7399.418
1025,7654.601
1026,7654.601
1027,7883.1074
1028,7399.418
1029,7654.601
1030,7643.434
1031,7399.418
1032,8321.709
1033,7883.1074
1034,7399.418
1035,7654.601
1036,7653.307
1037,7245.828
1038,7656.465
1039,7894.2744
1040,7894.2744
1041,7245.828
1042,7656.465
1043,7235.955
1044,7894.2744
1045,7653.307
1046,8565.063
1047,7813.718
1048,7883.1074
1049,7235.955
1050,10200.567
1051,8321.709
1052,8603.609
1053,6994.5493
1054,7399.418
1055,8565.063
1056,6253.0713
1057,10491.184
1058,10948.891
1059,7399.418
1060,7245.828
1061,7643.434
1062,7653.307
1063,9586.678
1064,8104.606
1065,7883.1074
1066,7235.955
1067,7319.0405
1068,7399.418
1069,7883.1074
1070,7399.418
1071,8321.709
1072,7883.1074
1073,7235.955
1074,7235.955
1075,7643.434
1076,7235.955
1077,7235.955
1078,7653.307
1079,7653.307
1080,7643.434
1081,8272.184
1082,7245.828
1083,7643.434
1084,7653.307
1085,7883.1074
1086,8565.063
1087,7883.1074
1088,7399.418
1089,8104.606
1090,7643.434
1091,7399.418
1092,7245.828
1093,7235.955
1094,7245.828
1095,7399.418
1096,7894.2744
1097,7653.307
1098,7235.955
1099,7883.1074
1100,7653.307
1101,7235.955
1102,7399.418
1103,10837.093
1104,7399.418
1105,7813.718
1106,7245.828
1107,7643.434
1108,7269.6406
1109,7562.111
1110,7399.418
1111,7883.1074
1112,7399.418
1113,12925.878
1114,8118.9688
1115,7399.418
1116,7399.418
1117,7399.418
1118,7883.1074
1119,8146.9395
1120,8333.422
1121,8092.893
1122,8139.572
1123,8171.076
1124,7883.1074
1125,7399.418
1126,8104.606
1127,7245.828
1128,7245.828
1129,7399.418
1130,7235.955
1131,7894.2744
1132,7883.1074
1133,7399.418
1134,7643.434
1135,7883.1074
1136,10200.567
1137,7399.418
1138,7235.955
1139,7883.1074
1140,7399.418
1141,7883.1074
1142,7245.828
1143,7399.418
1144,7399.418
1145,7399.418
1146,8606.792
1147,7883.1074
1148,7653.307
1149,7235.955
1150,10200.567
1151,7653.307
1152,7399.418
1153,8256.293
1154,7643.434
1155,7883.1074
1156,7235.955
1157,7643.434
1158,7883.1074
1159,7653.307
1160,7643.434
1161,8606.792
1162,7399.418
1163,7245.828
1164,7653.307
1165,7399.418
1166,7235.955
1167,7399.418
1168,7245.828
1169,7235.955
1170,7399.418
1171,8199.047
1172,7883.1074
1173,7399.418
1174,7894.2744
1175,7399.418
1176,7883.1074
1177,7883.1074
1178,7399.418
1179,7235.955
1180,8645.338
1181,7399.418
1182,7883.1074
1183,7399.418
1184,7894.2744
1185,7895.4937
1186,8606.792
1187,7235.955
1188,8333.422
1189,7883.1074
1190,7883.1074
1191,7654.601
1192,7883.1074
1193,7245.828
1194,7654.601
1195,7245.828
1196,7643.434
1197,7235.955
1198,7895.4937
1199,7476.211
1200,7894.2744
1201,7883.1074
1202,8606.792
1203,7279.5137
1204,7235.955
1205,7399.418
1206,7883.1074
1207,7883.1074
1208,9609.71
1209,7399.418
1210,7643.434
1211,8132.2837
1212,7399.418
1213,7653.307
1214,7883.1074
1215,7883.1074
1216,7883.1074
1217,7883.1074
1218,9628.406
1219,7245.828
1220,7883.1074
1221,8137.728
1222,8398.431
1223,7235.955
1224,7399.418
1225,7883.1074
1226,7399.418
1227,7235.955
1228,7399.418
1229,7883.1074
1230,7235.955
1231,7399.418
1232,7235.955
1233,7399.418
1234,7245.828
1235,7894.2744
1236,7235.955
1237,7399.418
1238,7399.418
1239,7894.2744
1240,8358.03
1241,7894.2744
1242,7476.211
1243,7235.955
1244,7399.418
1245,7399.418
1246,7245.828
1247,7883.1074
1248,7643.434
1249,7235.955
1250,7399.418
1251,7399.418
1252,8344.083
1253,7883.1074
1254,7399.418
1255,7399.418
1256,7399.418
1257,8092.893
1258,7399.418
1259,7883.1074
1260,7883.1074
1261,8321.709
1262,7883.1074
1263,7883.1074
1264,7883.1074
1265,7894.2744
1266,7883.1074
1267,7235.955
1268,7643.434
1269,7399.418
1270,7235.955
1271,7654.601
1272,7235.955
1273,7399.418
1274,7894.2744
1275,7245.828
1276,7654.601
1277,7399.418
1278,7399.418
1279,7883.1074
1280,7883.1074
1281,8911.866
1282,7883.1074
1283,7245.828
1284,7235.955
1285,7894.2744
1286,7235.955
1287,7806.3955
1288,7643.434
1289,7653.307
1290,12377.231
1291,7235.955
1292,7399.418
1293,8893.17
1294,7235.955
1295,7235.955
1296,7399.418
1297,8199.168
1298,7269.6406
1299,7399.418
1300,7235.955
1301,7653.307
1302,7235.955
1303,7399.418
1304,7653.307
1305,7653.307
1306,8893.17
1307,7653.307
1308,8137.728
1309,7235.955
1310,7894.2744
1311,9413.553
1312,7773.187
1313,7883.1074
1314,7562.111
1315,7399.418
1316,7399.418
1317,7643.434
1318,7883.1074
1319,8343.819
1320,7235.955
1321,8321.709
1322,7245.828
1323,7235.955
1324,7387.113
1325,7653.307
1326,7245.828
1327,7654.601
1328,7245.828
1329,7399.418
1330,7654.601
1331,7399.418
1332,7883.1074
1333,7235.955
1334,7399.418
1335,7579.0396
1336,7883.1074
1337,7245.828
1338,7883.1074
1339,7235.955
1340,7883.1074
1341,7883.1074
1342,7235.955
1343,7399.418
1344,7643.434
1345,7245.828
1346,7235.955
1347,7399.418
1348,7653.307
1349,7653.307
1350,7883.1074
1351,7399.418
1352,7399.418
1353,7901.8574
1354,7245.828
1355,8171.076
1356,7654.601
1357,7883.1074
1358,7235.955
1359,8029.8706
1360,7399.418
1361,7399.418
1362,6905.451
1363,8606.792
1364,7399.418
1365,7654.601
1366,7235.955
1367,7883.1074
1368,7654.601
1369,7883.1074
1370,8199.047
1371,7399.418
1372,7883.1074
1373,8092.893
1374,7235.955
1375,7399.418
1376,8333.422
1377,7235.955
1378,7235.955
1379,8092.3174
1380,7235.955
1381,7235.955
1382,8029.8706
1383,7399.418
1384,7399.418
1385,7235.955
1386,7883.1074
1387,7653.307
1388,8137.728
1389,7399.418
1390,8307.025
1391,7235.955
1392,7399.418
1393,7235.955
1394,8536.528
1395,7245.828
1396,8029.8706
1397,7399.418
1398,7235.955
1399,7245.828
1400,8307.025
1401,7245.828
1402,7245.828
1403,7883.1074
1404,7235.955
1405,8092.893
1406,7245.828
1407,9652.197
1408,7399.418
1409,7235.955
1410,7953.441
1411,7654.601
1412,7399.418
1413,8333.422
1414,7399.418
1415,8137.728
1416,7399.418
1417,7883.1074
1418,7883.1074
1419,7643.434
1420,7245.828
1421,7883.1074
1422,8104.606
1423,7883.1074
1424,10829.571
1425,8099.6343
1426,7399.418
1427,8340.373
1428,7883.1074
1429,7399.418
1430,7653.307
1431,7883.1074
1432,7883.1074
1433,7235.955
1434,7399.418
1435,7235.955
1436,7235.955
1437,7245.828
1438,7654.601
1439,7235.955
1440,7399.418
1441,8963.552
1442,7883.1074
1443,7883.1074
1444,8199.047
1445,7399.418
1446,7883.1074
1447,6836.0796
1448,8321.709
1449,7883.1074
1450,7883.1074
1451,7883.1074
1452,7235.955
1453,8893.17
1454,7653.307
1455,7894.2744
1456,8029.8706
1457,7894.2744
1458,7399.418
1459,7235.955
1460,7399.418
1461,7387.113
1462,7399.418
1463,7235.955
1464,7399.418
1465,7883.1074
1466,7883.1074
1467,7653.307
1468,8092.893
1469,7643.434
1470,7235.955
1471,7883.1074
1472,7235.955
1473,7883.1074
1474,7643.434
1475,7387.35
1476,7399.418
1477,7235.955
1478,7399.418
1479,8027.5396
1480,7467.957
1481,7653.307
1482,7653.307
1483,7883.1074
1484,7806.463
1485,7654.601
1486,7269.6406
1487,7894.2744
1488,7235.955
1489,7894.2744
1490,7399.418
1491,7562.111
1492,7883.1074
1493,7653.307
1494,7387.113
1495,7883.1074
1496,8137.728
1497,7654.601
1498,7245.828
1499,7399.418
1500,7235.955
1501,7883.1074
1502,7654.601
1503,7894.2744
1504,7235.955
1505,7245.828
1506,7399.418
1507,8748.247
1508,7562.111
1509,7883.1074
1510,7235.955
1511,7399.418
1512,7235.955
1513,7653.307
1514,7235.955
1515,7643.434
1516,7245.828
1517,7235.955
1518,7653.307
1519,7883.1074
1520,7399.418
1521,7399.418
1522,7883.1074
1523,7235.955
1524,7883.1074
1525,7245.828
1526,7883.1074
1527,7399.418
1528,7883.1074
1529,7399.418
1530,7643.434
1531,7245.828
1532,7883.1074
1533,6355.965
1534,7883.1074
1535,8199.168
1536,7437.7124
1537,7643.434
1538,7883.1074
1539,7654.601
1540,7883.1074
1541,8092.893
1542,7245.828
1543,7245.828
1544,7813.718
1545,8171.076
1546,8057.8413
1547,7883.1074
1548,8893.17
1549,7399.418
1550,7245.828
1551,7883.1074
1552,7567.3667
1553,7883.1074
1554,7399.418
1555,8137.728
1556,8165.6987
1557,9413.553
1558,7235.955
1559,7399.418
1560,7883.1074
1561,7883.1074
1562,7911.3037
1563,7399.418
1564,7399.418
1565,8165.6987
1566,7653.307
1567,7235.955
1568,7235.955
1569,7643.434
1570,7245.828
1571,7235.955
1572,7399.418
1573,7654.601
1574,7399.418
1575,7883.1074
1576,8137.728
1577,7399.418
1578,8104.606
1579,7399.418
1580,7883.1074
1581,7654.601
1582,7235.955
1583,7643.434
1584,7654.601
1585,7235.955
1586,7399.418
1587,7883.1074
1588,7654.601
1589,7883.1074
1590,7235.955
1591,7235.955
1592,8041.282
1593,7653.307
1594,7399.418
1595,7883.1074
1596,7387.113
1597,7399.418
1598,7235.955
1599,7245.828
1600,7883.1074
1601,7911.3037
1602,7805.382
1603,8893.17
1604,7654.601
1605,7399.418
1606,7399.418
1607,7235.955
1608,7773.187
1609,8428.004
1610,7399.418
1611,7653.307
1612,7235.955
1613,7653.307
1614,8171.076
1615,7235.955
1616,7399.418
1617,7235.955
1618,7360.193
1619,7235.955
1620,7654.601
1621,7643.434
1622,7235.955
1623,7399.418
1624,7235.955
1625,7399.418
1626,8029.8706
1627,7399.418
1628,7653.307
1629,7883.1074
1630,8214.878
1631,8043.1855
1632,7399.418
1633,7399.418
1634,7399.418
1635,7235.955
1636,9834.173
1637,7399.418
1638,7399.418
1639,7399.418
1640,8137.728
1641,7894.2744
1642,7883.1074
1643,7654.601
1644,7235.955
1645,8748.247
1646,8400.033
1647,7654.601
1648,7399.418
1649,8517.891
1650,7758.6396
1651,8231.514
1652,7245.828
1653,7235.955
1654,7235.955
1655,7873.8867
1656,7988.44
1657,7235.955
1658,7399.418
1659,7387.113
1660,7399.418
1661,8199.168
1662,7399.418
1663,7759.9336
1664,7399.418
1665,7399.418
1666,7988.44
1667,8231.514
1668,7748.7666
1669,7399.418
1670,7988.44
1671,7720.4165
1672,7988.44
1673,8536.528
1674,7235.955
1675,7748.7666
1676,7988.44
1677,7399.418
1678,8819.473
1679,7235.955
1680,7399.418
1681,7399.418
1682,7938.1606
1683,7235.955
1684,7399.418
1685,8104.606
1686,7235.955
1687,7399.418
1688,8029.8706
1689,8029.8706
1690,7988.44
1691,7245.828
1692,7758.6396
1693,7988.44
1694,7567.3667
1695,7235.955
1696,7399.418
1697,10778.536
1698,8152.3374
1699,7235.955
1700,8285.768
1701,7235.955
1702,7399.418
1703,7467.957
1704,7481.692
1705,7399.418
1706,7235.955
1707,7235.955
1708,7235.955
1709,8533.329
1710,8522.162
1711,8533.329
1712,7443.9585
1713,7580.299
1714,8137.8843
1715,7883.1074
1716,7579.005
1717,7883.1074
1718,7569.132
1719,7399.418
1720,7399.418
1721,7268.025
1722,7184.9395
1723,7399.418
1724,7883.1074
1725,7399.418
1726,7184.9395
1727,7399.418
1728,7184.9395
1729,7579.005
1730,7399.418
1731,8008.211
1732,8298.645
1733,7883.1074
1734,8129.347
1735,7883.1074
1736,7184.9395
1737,7894.2744
1738,7399.418
1739,7399.418
1740,7580.299
1741,7879.083
1742,8026.224
1743,7399.418
1744,8139.572
1745,7194.8125
1746,7579.005
1747,7184.9395
1748,8341.612
1749,7580.299
1750,7883.1074
1751,7579.005
1752,7399.418
1753,7399.418
1754,7883.1074
1755,7399.418
1756,7399.418
1757,7813.718
1758,7569.132
1759,7399.418
1760,8321.709
1761,7194.8125
1762,9253.069
1763,8603.609
1764,7399.418
1765,7883.1074
1766,8126.1714
1767,7184.9395
1768,7894.2744
1769,8088.094
1770,7883.1074
1771,7883.1074
1772,7399.418
1773,7569.132
1774,7579.005
1775,7184.9395
1776,8126.1714
1777,7569.132
1778,7883.1074
1779,7184.9395
1780,7235.955
1781,8162.3965
1782,7235.955
1783,7921.256
1784,8092.893
1785,7883.1074
1786,8333.422
1787,7399.418
1788,7653.307
1789,7399.418
1790,8302.091
1791,7399.418
1792,7643.434
1793,7883.1074
1794,7883.1074
1795,7883.1074
1796,7399.418
1797,7654.601
1798,7883.1074
1799,7399.418
1800,7643.434
1801,7883.1074
1802,7883.1074
1803,7235.955
1804,7883.1074
1805,7654.601
1806,7235.955
1807,7235.955
1808,7399.418
1809,7235.955
1810,7235.955
1811,7654.601
1812,7399.418
1813,7245.828
