Id,Sales
187,6962.041
188,10137.206
189,7970.554
190,9556.628
191,9438.902
192,6935.391
193,9687.494
194,19266.46
195,12652.702
196,8063.0796
197,4836.376
198,7617.7974
199,10670.159
200,6388.304
201,13471.92
202,18751.178
203,6227.3726
204,6679.21
205,8984.127
206,6446.2285
207,12237.457
208,8104.397
209,8906.38
210,5016.778
211,6784.563
212,8260.694
213,8294.734
214,9122.369
215,7689.272
216,7494.3223
217,8027.6187
218,6949.931
219,7537.3667
220,8752.851
221,6887.1025
222,7156.191
223,8713.901
224,6917.703
225,6799.7183
226,6278.8125
227,7921.108
228,9048.034
229,7280.565
230,8781.409
231,6892.508
232,6024.425
233,8058.314
234,7911.5137
235,6871.096
236,5946.8623
237,9355.346
238,8336.821
239,9404.5
240,8879.314
241,7176.3096
242,6730.6567
243,6096.5264
244,11556.184
245,6679.919
246,9184.617
247,16768.285
248,7720.873
249,7908.7905
250,6311.222
251,6965.215
252,8337.094
253,6272.3726
254,7354.27
255,11081.463
256,6784.586
257,19331.326
258,15071.103
259,6484.961
260,8343.293
261,7708.5806
262,8403.625
263,7476.8477
264,12929.735
265,8125.879
266,9959.81
267,6139.814
268,8430.688
269,6647.426
270,9991.129
271,7931.601
272,7241.2344
273,7622.146
274,6439.205
275,9972.189
276,10145.924
277,7166.9854
278,11406.418
279,8069.661
280,11526.743
281,6289.6855
282,6857.446
283,7216.256
284,11199.714
285,7440.612
286,8793.319
287,8879.56
288,10120.121
289,5944.2607
290,10205.393
291,8774.845
292,5363.748
293,12022.346
294,19195.06
295,8996.7295
296,9991.031
297,11134.053
298,11770.819
299,11554.41
300,7288.613
301,9452.164
302,7533.1636
303,9194.236
304,6105.625
305,7964.953
306,6688.1772
307,6942.827
308,8485.429
309,6943.634
310,6179.4194
311,7546.8755
312,5464.941
313,5798.8203
314,6887.7866
315,7922.7856
316,9607.887
317,9777.559
318,10305.73
319,7860.8647
320,7905.0913
321,11137.549
322,8523.913
323,6985.301
324,6425.6494
325,9577.278
326,6027.1055
327,7337.6714
328,6280.312
329,6180.521
330,10129.396
331,6893.033
332,7525.6577
333,9882.985
334,10167.154
335,12213.284
336,7786.8657
337,9989.254
338,4653.568
339,6785.9487
340,7589.1187
341,6020.652
342,8818.951
343,6662.117
344,7902.9746
345,9419.303
346,12725.353
347,9266.197
348,6998.2886
349,7389.768
350,9261.393
351,8509.255
352,8321.52
353,7553.504
354,8208.833
355,11438.349
356,6622.1606
357,7779.6323
358,8850.01
359,9138.427
360,14839.681
361,7770.307
362,14572.672
363,7401.3267
364,6944.001
365,5098.5483
366,7973.233
367,8308.923
368,6668.814
369,8747.738
370,6978.762
371,6124.6797
372,7718.9683
373,6723.5234
374,9211.244
375,7918.0044
376,8757.707
377,9293.498
378,7148.2686
379,9897.633
380,7764.9146
381,6576.583
382,7879.834
383,7597.6733
384,11894.385
385,7794.298
386,6182.663
387,8790.721
388,9182.142
389,8278.526
390,8084.8823
391,9717.921
392,6591.1553
393,7020.2964
394,7533.016
395,9469.647
396,7843.0767
397,8130.9497
398,7439.0107
399,6955.28
400,6247.981
401,6568.1533
402,8752.259
403,9790.0625
404,11679.519
405,12947.728
406,8866.984
407,7391.908
408,7290.2354
409,12045.295
410,11954.88
411,9187.584
412,8661.51
413,9880.189
414,7227.213
415,5938.009
416,11305.555
417,8087.1074
418,8179.323
419,7118.549
420,5376.3403
421,12392.523
422,7813.6865
423,7891.317
424,7053.178
425,7068.783
426,7840.8877
427,9038.571
428,7663.8647
429,7654.5596
430,6258.0356
431,5560.626
432,5231.9077
433,8244.588
434,18526.479
435,6664.5107
436,7218.8354
437,8942.596
438,6040.9834
439,6249.31
440,6870.0293
441,5592.811
442,8016.7334
443,7960.657
444,6293.368
445,9987.04
446,6821.8286
447,7129.074
448,8787.172
449,9130.77
450,11046.64
451,7174.3667
452,8155.6504
453,6262.024
454,8482.832
455,15048.932
456,10194.099
457,7761.286
458,6611.1187
459,6978.6284
460,7321.6187
461,6230.6777
462,9070.404
463,7092.59
464,6505.429
465,9006.828
466,6284.97
467,7210.851
468,7522.758
469,8351.431
470,7800.64
471,5366.964
472,6980.755
473,8158.603
474,10256.331
475,9327.862
476,8529.848
477,6388.8325
478,9307.74
479,6428.3545
480,6392.0317
481,8266.026
482,8635.844
483,7231.846
484,8158.8726
485,8276.8
486,7183.937
487,7831.0156
488,7829.467
489,7635.437
490,7266.433
491,9372.482
492,7927.6646
493,6878.827
494,11832.866
495,6782.378
496,6755.4004
497,8402.057
498,9603.228
499,12411.265
500,5832.429
501,7751.8345
502,6974.4297
503,8728.157
504,7108.9746
505,9007.175
506,4739.586
507,7297.998
508,7833.128
509,7001.7856
510,5682.956
511,8292.818
512,9368.92
513,6819.3154
514,10177.594
515,8840.544
516,9708.661
517,6623.6675
518,7381.21
519,7523.7676
520,9139.684
521,7459.313
522,6358.0557
523,9428.92
524,8098.13
525,8017.911
526,6651.3594
527,5171.8325
528,9262.234
529,6570.6436
530,10269.844
531,8161.015
532,7258.202
533,9077.374
534,7964.335
535,7338.2246
536,9107.299
537,7637.9644
538,10336.328
539,11770.3955
540,8945.554
541,6475.2964
542,7244.4175
543,6112.5996
544,5486.8125
545,9321.213
546,6554.9766
547,10805.957
548,6850.906
549,7948.936
550,7033.4756
551,11778.086
552,6140.7305
553,6719.079
554,7124.957
555,8331.063
556,6800.0107
557,9909.991
558,9159.303
559,10378.512
560,8262.044
561,8178.04
562,7792.259
563,5866.821
564,6666.4927
565,11157.305
566,10939.065
567,7840.827
568,16331.837
569,7873.259
570,7677.331
571,7610.282
572,9289.541
573,10987.541
574,8569.111
575,8662.078
576,9478.374
577,8186.136
578,8202.156
579,6908.79
580,6762.3667
581,6521.061
582,5229.889
583,6829.762
584,9691.877
585,17609.977
586,8398.787
587,7574.2925
588,8225.625
589,6252.8223
590,9302.768
591,4826.0703
592,10527.273
593,7552.231
594,7979.9985
595,12255.9375
596,11285.138
597,7956.1055
598,8918.922
599,6918.386
600,7333.2134
601,7012.54
602,8789.271
603,5792.838
604,5897.2603
605,6748.5347
606,6760.8877
607,7671.389
608,9089.133
609,5546.522
610,8488.057
611,8831.989
612,8611.471
613,6692.7686
614,6304.021
615,9006.252
616,6170.6646
617,10569.727
618,6507.7954
619,6491.226
620,8322.441
621,7565.1187
622,6821.01
623,7589.1323
624,7450.6724
625,10182.023
626,11105.169
627,7439.903
628,5456.809
629,7488.721
630,8177.707
631,7486.207
632,7012.618
633,9226.889
634,11873.7295
635,8976.499
636,7934.789
637,8602.255
638,6043.282
639,10003.408
640,7122.8057
641,14336.117
642,7410.958
643,6924.181
644,7441.1143
645,6404.3975
646,8544.463
647,19411.238
648,5611.5723
649,5967.308
650,10822.409
651,8308.038
652,8291.497
653,9145.548
654,7565.8726
655,7391.2847
656,5653.1357
657,9737.04
658,6724.4604
659,8100.1333
660,8156.42
661,6547.774
662,8617.666
663,7597.0503
664,4600.813
665,10713.687
666,9181.193
667,6278.5576
668,9052.562
669,7280.59
670,6211.166
671,10109.858
672,7608.2676
673,9372.586
674,6172.754
675,7325.9487
676,8092.3574
677,4666.3965
678,9264.977
679,6297.2017
680,6727.2993
681,6458.668
682,8212.381
683,7045.3887
684,7246.7153
685,8330.552
686,8427.705
687,8220.549
688,8702.356
689,7851.4795
690,9276.441
691,10039.838
692,9199.254
693,4773.557
694,7752.4336
695,8340.207
696,6523.8647
697,11057.821
698,7273.7954
699,10375.745
700,11246.562
701,8419.011
702,6084.47
703,10752.742
704,10998.507
705,7362.078
706,9580.956
707,10488.155
708,7320.4277
709,6795.6206
710,7967.9224
711,7539.6494
712,7428.7827
713,8092.244
714,6726.3125
715,7685.926
716,8409.06
717,7254.341
718,9533.074
719,7735.734
720,8043.137
721,6094.474
722,9601.7705
723,8334.639
724,7480.7583
725,7810.928
726,8385.43
727,9741.939
728,7067.793
729,6450.318
730,7941.7896
731,8359.286
732,9017.19
733,6940.563
734,6283.2065
735,8395.768
736,7959.203
737,7168.387
738,9348.485
739,8202.115
740,7833.8906
741,6489.8003
742,5691.613
743,7842.8696
744,7715.221
745,8061.8086
746,10682.4795
747,10337.943
748,5816.6323
749,9440.224
750,4659.8535
751,3961.9312
752,8414.901
753,11869.179
754,8890.699
755,8589.045
756,6681.39
757,8736.741
758,10144.711
759,6884.006
760,9078.503
761,6260.2275
762,5586.0386
763,6382.5
764,6608.3804
765,7120.649
766,6393.5493
767,6823.678
768,5336.419
769,8113.491
770,8769.431
771,6916.308
772,7640.5083
773,8467.68
774,7164.039
775,7333.6294
776,9772.163
777,9194.011
778,7403.2817
779,5190.18
780,15148.796
781,7230.4917
782,7407.138
783,10982.746
784,9516.837
785,9563.817
786,7355.3203
787,8575.58
788,10644.395
789,16092.2295
790,6429.6006
791,6226.8555
792,7034.2583
793,8337.947
794,8037.9326
795,9654.943
796,10012.588
797,7597.237
798,5682.1675
799,7941.819
800,9425.371
801,6045.0127
802,8146.488
803,6076.728
804,8394.316
805,8998.443
806,8719.809
807,10523.759
808,7734.8506
809,5742.9585
810,7970.3223
811,9119.11
812,9848.606
813,8889.256
814,8881.487
815,7679.306
816,5766.285
817,11090.1045
818,5911.0884
819,11791.046
820,6934.3066
821,5698.8413
822,8761.125
823,7041.162
824,8434.095
825,9084.826
826,4711.17
827,6446.7397
828,8981.925
829,10801.919
830,10874.502
831,6488.84
832,7198.498
833,7586.115
834,8043.4043
835,7376.1167
836,12039.023
837,10078.731
838,13225.363
839,5581.7124
840,7557.4634
841,10468.39
842,9942.007
843,6659.3687
844,12249.368
845,7696.312
846,6976.2593
847,6398.1924
848,6337.6973
849,6496.226
850,6756.063
851,5713.9375
852,6678.823
853,11200.955
854,7713.579
855,24830.316
856,7755.567
857,5837.59
858,9122.0205
859,10590.93
860,7257.311
861,8688.888
862,6823.22
863,9568.69
864,9592.723
865,6333.086
866,6900.583
867,8443.075
868,9430.317
869,8626.588
870,8507.524
871,7075.9756
872,6124.078
873,7051.552
874,11531.165
875,12144.313
876,11977.145
877,9241.256
878,5821.592
879,7071.7515
880,5526.156
881,10256.217
882,12869.948
883,10550.886
884,6864.6416
885,6851.7974
886,5879.9927
887,7534.9595
888,12204.297
889,8392.776
890,5856.091
891,6023.2173
892,8723.856
893,5189.518
894,8611.535
895,5682.0337
896,7889.328
897,7982.3696
898,7023.7793
899,8722.531
900,8008.288
901,6432.743
902,7985.9424
903,8116.582
904,12590.432
905,7181.3384
906,10341.957
907,8778.324
908,11056.285
909,8269.375
910,11264.378
911,6184.476
912,7277.7964
913,7514.8726
914,7563.606
915,10324.628
916,9169.855
917,6702.261
918,8430.412
919,7479.551
920,11377.997
921,5730.094
922,13108.919
923,6151.8096
924,7302.38
925,9064.429
926,7120.0913
927,6836.8853
928,7955.5967
929,8470.398
930,7027.8423
931,6669.268
932,8429.524
933,8542.832
934,8558.532
935,6317.8506
936,9179.237
937,12460.589
938,7820.432
939,6101.495
940,8165.755
941,6971.1543
942,7507.1226
943,8198.474
944,5071.74
945,8880.993
946,8109.4487
947,8192.451
948,8604.818
949,5887.654
950,7550.2046
951,6662.5146
952,8780.414
953,8770.541
954,5629.7915
955,5338.628
956,8119.719
957,7195.7036
958,8023.1284
959,9119.9
960,8147.649
961,8277.339
962,7244.3027
963,6169.605
964,8257.447
965,9892.598
966,9450.225
967,9522.243
968,9603.109
969,7431.82
970,9975.337
971,7539.6094
972,8702.192
973,10232.634
974,7999.217
975,10267.582
976,9365.007
977,9117.095
978,7739.4033
979,9132.512
980,8965.424
981,6572.0137
982,5227.1753
983,7316.053
984,9190.123
985,6910.164
986,6739.0435
987,9639.738
988,7834.304
989,7102.447
990,6756.004
991,6562.8804
992,9140.036
993,8301.632
994,8095.3965
995,7397.2505
996,6886.5327
997,8240.017
998,4871.3403
999,7977.4526
1000,6430.4966
1001,9325.615
1002,8141.76
1003,7411.1924
1004,11761.516
1005,7306.575
1006,6888.084
1007,12240.136
1008,7633.778
1009,9021.4
1010,8397.02
1011,6281.0986
1012,7689.077
1013,6835.7573
1014,9173.348
1015,13123.908
1016,7166.5156
1017,4156.8374
1018,6053.072
1019,9348.265
1020,9820.462
1021,7608.5186
1022,8401.813
1023,6015.745
1024,6637.091
1025,4731.135
1026,5927.3247
1027,7264.165
1028,8289.092
1029,8312.277
1030,8125.383
1031,9299.679
1032,9347.768
1033,8911.155
1034,6859.5376
1035,10277.22
1036,12953.022
1037,7046.8193
1038,8511.644
1039,6385.2695
1040,8203.271
1041,5540.738
1042,8342.846
1043,6962.041
1044,10137.206
1045,7970.554
1046,9556.628
1047,9438.902
1048,6935.391
1049,9687.494
1050,19266.46
1051,12652.702
1052,8063.0796
1053,4836.376
1054,7617.7974
1055,10670.159
1056,6388.304
1057,13471.92
1058,18751.178
1059,6227.3726
1060,6679.21
1061,8984.127
1062,6446.2285
1063,12237.457
1064,8104.397
1065,8906.38
1066,5016.778
1067,6784.563
1068,8260.694
1069,8294.734
1070,9122.369
1071,7689.272
1072,7494.3223
1073,8027.6187
1074,6949.931
1075,7537.3667
1076,8752.851
1077,6887.1025
1078,7156.191
1079,8713.901
1080,6917.703
1081,6799.7183
1082,6278.8125
1083,7921.108
1084,9048.034
1085,7280.565
1086,8781.409
1087,6892.508
1088,6024.425
1089,8058.314
1090,7911.5137
1091,6871.096
1092,5946.8623
1093,9355.346
1094,8336.821
1095,9404.5
1096,8879.314
1097,7176.3096
1098,6730.6567
1099,6096.5264
1100,11556.184
1101,6679.919
1102,9184.617
1103,16768.285
1104,7720.873
1105,7908.7905
1106,6311.222
1107,6965.215
1108,8337.094
1109,6272.3726
1110,7354.27
1111,11081.463
1112,6784.586
1113,19331.326
1114,15071.103
1115,6484.961
1116,8343.293
1117,7708.5806
1118,8403.625
1119,7476.8477
1120,12929.735
1121,8125.879
1122,9959.81
1123,6139.814
1124,8430.688
1125,6647.426
1126,9991.129
1127,7931.601
1128,7241.2344
1129,7622.146
1130,6439.205
1131,9972.189
1132,10145.924
1133,7166.9854
1134,11406.418
1135,8069.661
1136,11526.743
1137,6289.6855
1138,6857.446
1139,7216.256
1140,11199.714
1141,7440.612
1142,8793.319
1143,8879.56
1144,10120.121
1145,5944.2607
1146,10205.393
1147,8774.845
1148,5363.748
1149,12022.346
1150,19195.06
1151,8996.7295
1152,9991.031
1153,11134.053
1154,11770.819
1155,11554.41
1156,7288.613
1157,9452.164
1158,7533.1636
1159,9194.236
1160,6105.625
1161,7964.953
1162,6688.1772
1163,6942.827
1164,8485.429
1165,6943.634
1166,6179.4194
1167,7546.8755
1168,5464.941
1169,5798.8203
1170,6887.7866
1171,7922.7856
1172,9607.887
1173,9777.559
1174,10305.73
1175,7860.8647
1176,7905.0913
1177,11137.549
1178,8523.913
1179,6985.301
1180,6425.6494
1181,9577.278
1182,6027.1055
1183,7337.6714
1184,6280.312
1185,6180.521
1186,10129.396
1187,6893.033
1188,7525.6577
1189,9882.985
1190,10167.154
1191,12213.284
1192,7786.8657
1193,9989.254
1194,4653.568
1195,6785.9487
1196,7589.1187
1197,6020.652
1198,8818.951
1199,6662.117
1200,7902.9746
1201,9419.303
1202,12725.353
1203,9266.197
1204,6998.2886
1205,7389.768
1206,9261.393
1207,8509.255
1208,8321.52
1209,7553.504
1210,8208.833
1211,11438.349
1212,6622.1606
1213,7779.6323
1214,8850.01
1215,9138.427
1216,14839.681
1217,7770.307
1218,14572.672
1219,7401.3267
1220,6944.001
1221,5098.5483
1222,7973.233
1223,8308.923
1224,6668.814
1225,8747.738
1226,6978.762
1227,6124.6797
1228,7718.9683
1229,6723.5234
1230,9211.244
1231,7918.0044
1232,8757.707
1233,9293.498
1234,7148.2686
1235,9897.633
1236,7764.9146
1237,6576.583
1238,7879.834
1239,7597.6733
1240,11894.385
1241,7794.298
1242,6182.663
1243,8790.721
1244,9182.142
1245,8278.526
1246,8084.8823
1247,9717.921
1248,6591.1553
1249,7020.2964
1250,7533.016
1251,9469.647
1252,7843.0767
1253,8130.9497
1254,7439.0107
1255,6955.28
1256,6247.981
1257,6568.1533
1258,8752.259
1259,9790.0625
1260,11679.519
1261,12947.728
1262,8866.984
1263,7391.908
1264,7290.2354
1265,12045.295
1266,11954.88
1267,9187.584
1268,8661.51
1269,9880.189
1270,7227.213
1271,5938.009
1272,11305.555
1273,8087.1074
1274,8179.323
1275,7118.549
1276,5376.3403
1277,12392.523
1278,7813.6865
1279,7891.317
1280,7053.178
1281,7068.783
1282,7840.8877
1283,9038.571
1284,7663.8647
1285,7654.5596
1286,6258.0356
1287,5560.626
1288,5231.9077
1289,8244.588
1290,18526.479
1291,6664.5107
1292,7218.8354
1293,8942.596
1294,6040.9834
1295,6249.31
1296,6870.0293
1297,5592.811
1298,8016.7334
1299,7960.657
1300,6293.368
1301,9987.04
1302,6821.8286
1303,7129.074
1304,8787.172
1305,9130.77
1306,11046.64
1307,7174.3667
1308,8155.6504
1309,6262.024
1310,8482.832
1311,15048.932
1312,10194.099
1313,7761.286
1314,6611.1187
1315,6978.6284
1316,7321.6187
1317,6230.6777
1318,9070.404
1319,7092.59
1320,6505.429
1321,9006.828
1322,6284.97
1323,7210.851
1324,7522.758
1325,8351.431
1326,7800.64
1327,5366.964
1328,6980.755
1329,8158.603
1330,10256.331
1331,9327.862
1332,8529.848
1333,6388.8325
1334,9307.74
1335,6428.3545
1336,6392.0317
1337,8266.026
1338,8635.844
1339,7231.846
1340,8158.8726
1341,8276.8
1342,7183.937
1343,7831.0156
1344,7829.467
1345,7635.437
1346,7266.433
1347,9372.482
1348,7927.6646
1349,6878.827
1350,11832.866
1351,6782.378
1352,6755.4004
1353,8402.057
1354,9603.228
1355,12411.265
1356,5832.429
1357,7751.8345
1358,6974.4297
1359,8728.157
1360,7108.9746
1361,9007.175
1362,4739.586
1363,7297.998
1364,7833.128
1365,7001.7856
1366,5682.956
1367,8292.818
1368,9368.92
1369,6819.3154
1370,10177.594
1371,8840.544
1372,9708.661
1373,6623.6675
1374,7381.21
1375,7523.7676
1376,9139.684
1377,7459.313
1378,6358.0557
1379,9428.92
1380,8098.13
1381,8017.911
1382,6651.3594
1383,5171.8325
1384,9262.234
1385,6570.6436
1386,10269.844
1387,8161.015
1388,7258.202
1389,9077.374
1390,7964.335
1391,7338.2246
1392,9107.299
1393,7637.9644
1394,10336.328
1395,11770.3955
1396,8945.554
1397,6475.2964
1398,7244.4175
1399,6112.5996
1400,5486.8125
1401,9321.213
1402,6554.9766
1403,10805.957
1404,6850.906
1405,7948.936
1406,7033.4756
1407,11778.086
1408,6140.7305
1409,6719.079
1410,7124.957
1411,8331.063
1412,6800.0107
1413,9909.991
1414,9159.303
1415,10378.512
1416,8262.044
1417,8178.04
1418,7792.259
1419,5866.821
1420,6666.4927
1421,11157.305
1422,10939.065
1423,7840.827
1424,16331.837
1425,7873.259
1426,7677.331
1427,7610.282
1428,9289.541
1429,10987.541
1430,8569.111
1431,8662.078
1432,9478.374
1433,8186.136
1434,8202.156
1435,6908.79
1436,6762.3667
1437,6521.061
1438,5229.889
1439,6829.762
1440,9691.877
1441,17609.977
1442,8398.787
1443,7574.2925
1444,8225.625
1445,6252.8223
1446,9302.768
1447,4826.0703
1448,10527.273
1449,7552.231
1450,7979.9985
1451,12255.9375
1452,11285.138
1453,7956.1055
1454,8918.922
1455,6918.386
1456,7333.2134
1457,7012.54
1458,8789.271
1459,5792.838
1460,5897.2603
1461,6748.5347
1462,6760.8877
1463,7671.389
1464,9089.133
1465,5546.522
1466,8488.057
1467,8831.989
1468,8611.471
1469,6692.7686
1470,6304.021
1471,9006.252
1472,6170.6646
1473,10569.727
1474,6507.7954
1475,6491.226
1476,8322.441
1477,7565.1187
1478,6821.01
1479,7589.1323
1480,7450.6724
1481,10182.023
1482,11105.169
1483,7439.903
1484,5456.809
1485,7488.721
1486,8177.707
1487,7486.207
1488,7012.618
1489,9226.889
1490,11873.7295
1491,8976.499
1492,7934.789
1493,8602.255
1494,6043.282
1495,10003.408
1496,7122.8057
1497,14336.117
1498,7410.958
1499,6924.181
1500,7441.1143
1501,6404.3975
1502,8544.463
1503,19411.238
1504,5611.5723
1505,5967.308
1506,10822.409
1507,8308.038
1508,8291.497
1509,9145.548
1510,7565.8726
1511,7391.2847
1512,5653.1357
1513,9737.04
1514,6724.4604
1515,8100.1333
1516,8156.42
1517,6547.774
1518,8617.666
1519,7597.0503
1520,4600.813
1521,10713.687
1522,9181.193
1523,6278.5576
1524,9052.562
1525,7280.59
1526,6211.166
1527,10109.858
1528,7608.2676
1529,9372.586
1530,6172.754
1531,7325.9487
1532,8092.3574
1533,4666.3965
1534,9264.977
1535,6297.2017
1536,6727.2993
1537,6458.668
1538,8212.381
1539,7045.3887
1540,7246.7153
1541,8330.552
1542,8427.705
1543,8220.549
1544,8702.356
1545,7851.4795
1546,9276.441
1547,10039.838
1548,9199.254
1549,4773.557
1550,7752.4336
1551,8340.207
1552,6523.8647
1553,11057.821
1554,7273.7954
1555,10375.745
1556,11246.562
1557,8419.011
1558,6084.47
1559,10752.742
1560,10998.507
1561,7362.078
1562,9580.956
1563,10488.155
1564,7320.4277
1565,6795.6206
1566,7967.9224
1567,7539.6494
1568,7428.7827
1569,8092.244
1570,6726.3125
1571,7685.926
1572,8409.06
1573,7254.341
1574,9533.074
1575,7735.734
1576,8043.137
1577,6094.474
1578,9601.7705
1579,8334.639
1580,7480.7583
1581,7810.928
1582,8385.43
1583,9741.939
1584,7067.793
1585,6450.318
1586,7941.7896
1587,8359.286
1588,9017.19
1589,6940.563
1590,6283.2065
1591,8395.768
1592,7959.203
1593,7168.387
1594,9348.485
1595,8202.115
1596,7833.8906
1597,6489.8003
1598,5691.613
1599,7842.8696
1600,7715.221
1601,8061.8086
1602,10682.4795
1603,10337.943
1604,5816.6323
1605,9440.224
1606,4659.8535
1607,3961.9312
1608,8414.901
1609,11869.179
1610,8890.699
1611,8589.045
1612,6681.39
1613,8736.741
1614,10144.711
1615,6884.006
1616,9078.503
1617,6260.2275
1618,5586.0386
1619,6382.5
1620,6608.3804
1621,7120.649
1622,6393.5493
1623,6823.678
1624,5336.419
1625,8113.491
1626,8769.431
1627,6916.308
1628,7640.5083
1629,8467.68
1630,7164.039
1631,7333.6294
1632,9772.163
1633,9194.011
1634,7403.2817
1635,5190.18
1636,15148.796
1637,7230.4917
1638,7407.138
1639,10982.746
1640,9516.837
1641,9563.817
1642,7355.3203
1643,8575.58
1644,10644.395
1645,16092.2295
1646,6429.6006
1647,6226.8555
1648,7034.2583
1649,8337.947
1650,8037.9326
1651,9654.943
1652,10012.588
1653,7597.237
1654,5682.1675
1655,7941.819
1656,9425.371
1657,6045.0127
1658,8146.488
1659,6076.728
1660,8394.316
1661,8998.443
1662,8719.809
1663,10523.759
1664,7734.8506
1665,5742.9585
1666,7970.3223
1667,9119.11
1668,9848.606
1669,8889.256
1670,8881.487
1671,7679.306
1672,5766.285
1673,11090.1045
1674,5911.0884
1675,11791.046
1676,6934.3066
1677,5698.8413
1678,8761.125
1679,7041.162
1680,8434.095
1681,9084.826
1682,4711.17
1683,6446.7397
1684,8981.925
1685,10801.919
1686,10874.502
1687,6488.84
1688,7198.498
1689,7586.115
1690,8043.4043
1691,7376.1167
1692,12039.023
1693,10078.731
1694,13225.363
1695,5581.7124
1696,7557.4634
1697,10468.39
1698,9942.007
1699,6659.3687
1700,12249.368
1701,7696.312
1702,6976.2593
1703,6398.1924
1704,6337.6973
1705,6496.226
1706,6756.063
1707,5713.9375
1708,6678.823
1709,11200.955
1710,7713.579
1711,24830.316
1712,7755.567
1713,5837.59
1714,9122.0205
1715,10590.93
1716,7257.311
1717,8688.888
1718,6823.22
1719,9568.69
1720,9592.723
1721,6333.086
1722,6900.583
1723,8443.075
1724,9430.317
1725,8626.588
1726,8507.524
1727,7075.9756
1728,6124.078
1729,7051.552
1730,11531.165
1731,12144.313
1732,11977.145
1733,9241.256
1734,5821.592
1735,7071.7515
1736,5526.156
1737,10256.217
1738,12869.948
1739,10550.886
1740,6864.6416
1741,6851.7974
1742,5879.9927
1743,7534.9595
1744,12204.297
1745,8392.776
1746,5856.091
1747,6023.2173
1748,8723.856
1749,5189.518
1750,8611.535
1751,5682.0337
1752,7889.328
1753,7982.3696
1754,7023.7793
1755,8722.531
1756,8008.288
1757,6432.743
1758,7985.9424
1759,8116.582
1760,12590.432
1761,7181.3384
1762,10341.957
1763,8778.324
1764,11056.285
1765,8269.375
1766,11264.378
1767,6184.476
1768,7277.7964
1769,7514.8726
1770,7563.606
1771,10324.628
1772,9169.855
1773,6702.261
1774,8430.412
1775,7479.551
1776,11377.997
1777,5730.094
1778,13108.919
1779,6151.8096
1780,7302.38
1781,9064.429
1782,7120.0913
1783,6836.8853
1784,7955.5967
1785,8470.398
1786,7027.8423
1787,6669.268
1788,8429.524
1789,8542.832
1790,8558.532
1791,6317.8506
1792,9179.237
1793,12460.589
1794,7820.432
1795,6101.495
1796,8165.755
1797,6971.1543
1798,7507.1226
1799,8198.474
1800,5071.74
1801,8880.993
1802,8109.4487
1803,8192.451
1804,8604.818
1805,5887.654
1806,7550.2046
